Mode,Month,State,Load Port,Species,End Use,Country,Quantity,Year
Sea,Sep,NT,Darwin,Buffalo,Slaughter,Vietnam,248,2015
Sea,Sep,NT,Darwin,Cattle,Slaughter,Vietnam,1060,2015
Sea,Sep,WA,Geraldton,Cattle,Slaughter,Indonesia,2081,2015
Air,Sep,SA,Adelaide,Goats,Slaughter,Malaysia,1887,2015
Air,Sep,SA,Adelaide,Sheep,Slaughter,Malaysia,519,2015
Air,Sep,VIC,Melbourne,Goats,Breeder,United Arab Emirates,100,2015
Air,Sep,NSW,Sydney,Goats,Slaughter,United Arab Emirates,177,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Malaysia,100,2015
Air,Sep,NSW,Sydney,Goats,Slaughter,United Arab Emirates,199,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,Kuwait,4366,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,Bahrain,30000,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,7000,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,Kuwait,29333,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Malaysia,104,2015
Air,Sep,VIC,Melbourne,Sheep,Breeder,China,1358,2015
Air,Sep,SA,Adelaide,Goats,Slaughter,Malaysia,2103,2015
Air,Sep,SA,Adelaide,Sheep,Slaughter,Malaysia,193,2015
Sea,Sep,QLD,Karumba,Cattle,Slaughter,Malaysia,1338,2015
Sea,Sep,QLD,Karumba,Cattle,Feeder,Indonesia,457,2015
Air,Sep,VIC,Melbourne,Alpacas,Breeder,China,616,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Singapore,1978,2015
Air,Sep,VIC,Melbourne,Sheep,Breeder,China,964,2015
Sea,Sep,SA,Port Adelaide,Sheep,Slaughter,Kuwait,5089,2015
Sea,Sep,SA,Port Adelaide,Sheep,Slaughter,Qatar,37000,2015
Air,Sep,SA,Adelaide,Goats,Slaughter,Malaysia,1527,2015
Air,Sep,SA,Adelaide,Sheep,Slaughter,Malaysia,569,2015
Air,Sep,SA,Adelaide,Cattle,Slaughter,Malaysia,27,2015
Air,Sep,SA,Adelaide,Camels,Breeder,Malaysia,16,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Malaysia,109,2015
Sea,Sep,WA,Broome,Cattle,Feeder,Philippines,3107,2015
Sea,Sep,QLD,Townsville,Cattle,Slaughter,Vietnam,2100,2015
Sea,Sep,NT,Darwin,Cattle,Slaughter,Vietnam,2669,2015
Sea,Sep,VIC,Portland,Cattle,Breeder,Sri Lanka,1317,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,Qatar,17000,2015
Sea,Sep,WA,Fremantle,Sheep,Slaughter,Kuwait,31643,2015
Air,Sep,VIC,Melbourne,Cattle,Breeder,Indonesia,200,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Malaysia,129,2015
Air,Sep,VIC,Melbourne,Cattle,Breeder,Indonesia,200,2015
Air,Sep,WA,Perth,Sheep,Slaughter,Malaysia,134,2015
Sea,Oct,NT,Darwin,Cattle,Slaughter,Vietnam,1605,2015
Sea,Oct,NT,Darwin,Buffalo,Slaughter,Vietnam,156,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3914,2015
Sea,Oct,QLD,Townsville,Cattle,Feeder,Vietnam,2642,2015
Sea,Oct,WA,Fremantle,Cattle,Feeder,Israel,4198,2015
Sea,Oct,WA,Fremantle,Sheep,Feeder,Israel,9981,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3304,2015
Sea,Oct,WA,Broome,Cattle,Feeder,Indonesia,2769,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,2972,2015
Sea,Oct,WA,Fremantle,Cattle,Feeder,Israel,6865,2015
Sea,Oct,QLD,Townsville,Cattle,Feeder,Indonesia,18618,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3920,2015
Sea,Oct,QLD,Brisbane,Cattle,Feeder,Japan,540,2015
Sea,Oct,QLD,Brisbane,Cattle,Feeder,Japan,420,2015
Air,Oct,WA,Perth,Goats,Slaughter,Malaysia,135,2015
Air,Oct,VIC,Melbourne,Cattle,Breeder,Indonesia,200,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3872,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,133,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,136,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3115,2015
Air,Oct,VIC,Melbourne,Alpacas,Breeder,China,400,2015
Air,Oct,SA,Adelaide,Goats,Slaughter,Malaysia,1952,2015
Air,Oct,SA,Adelaide,Sheep,Slaughter,Malaysia,290,2015
Air,Oct,WA,Perth,Goats,Slaughter,Malaysia,150,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3296,2015
Air,Oct,NSW,Sydney,Sheep,Breeder,Kazakhstan,7,2015
Air,Oct,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,55,2015
Air,Oct,VIC,Melbourne,Goats,Breeder,United Arab Emirates,60,2015
Air,Oct,VIC,Melbourne,Sheep,Breeder,United Arab Emirates,26,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,159,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,1939,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,137,2015
Sea,Oct,VIC,Portland,Cattle,Breeder,China,3565,2015
Sea,Oct,QLD,Townsville,Cattle,Feeder,Indonesia,4214,2015
Air,Oct,SA,Adelaide,Goats,Slaughter,Malaysia,90,2015
Air,Oct,SA,Adelaide,Sheep,Slaughter,Malaysia,74,2015
Sea,Oct,WA,Broome,Cattle,Feeder,Indonesia,2972,2015
Air,Oct,NSW,Sydney,Goats,Slaughter,Malaysia,775,2015
Air,Oct,NSW,Sydney,Goats,Slaughter,Malaysia,1462,2015
Air,Oct,NSW,Sydney,Sheep,Slaughter,Malaysia,293,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,2907,2015
Sea,Oct,QLD,Townsville,Cattle,Feeder,Indonesia,3050,2015
Sea,Oct,QLD,Townsville,Cattle,Prod Heifer Indonesia,Indonesia,2078,2015
Sea,Oct,QLD,Karumba,Cattle,Breeder,Sabah,1000,2015
Sea,Oct,QLD,Karumba,Cattle,Slaughter,Brunei Darussalam,650,2015
Air,Oct,WA,Perth,Goats,Slaughter,Malaysia,88,2015
Air,Oct,VIC,Melbourne,Cattle,Slaughter,China,150,2015
Air,Oct,VIC,Melbourne,Cattle,Breeder,Indonesia,234,2015
Air,Oct,VIC,Melbourne,Goats,Breeder,Indonesia,211,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,2073,2015
Air,Oct,NSW,Sydney,Cattle,Breeder,Vietnam,212,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3999,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,150,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3613,2015
Sea,Oct,WA,Broome,Cattle,Slaughter,Vietnam,3655,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,Kuwait,52425,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,Oman,5000,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,11000,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,Kuwait,4253,2015
Sea,Oct,NT,Darwin,Cattle,Breeder,Philippines,1357,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Philippines,2500,2015
Sea,Oct,WA,Geraldton,Cattle,Feeder,Indonesia,2952,2015
Sea,Oct,WA,Broome,Cattle,Feeder,Indonesia,7716,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,3113,2015
Sea,Oct,NT,Darwin,Cattle,Slaughter,Vietnam,529,2015
Sea,Oct,NT,Darwin,Buffalo,Slaughter,Vietnam,752,2015
Air,Oct,VIC,Melbourne,Cattle,Breeder,Indonesia,201,2015
Air,Oct,SA,Adelaide,Goats,Slaughter,Malaysia,1497,2015
Air,Oct,SA,Adelaide,Sheep,Slaughter,Malaysia,689,2015
Air,Oct,NSW,Sydney,Goats,Breeder,Malaysia,16,2015
Air,Oct,VIC,Melbourne,Cattle,Breeder,Indonesia,262,2015
Sea,Oct,WA,Wyndham,Cattle,Feeder,Indonesia,4709,2015
Sea,Oct,NT,Darwin,Cattle,Feeder,Indonesia,6223,2015
Sea,Oct,WA,Broome,Cattle,Breeder,Malaysia,193,2015
Sea,Oct,WA,Broome,Cattle,Slaughter,Malaysia,1916,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,157,2015
Air,Oct,WA,Perth,Sheep,Slaughter,Malaysia,112,2015
Air,Oct,SA,Adelaide,Goats,Slaughter,Malaysia,1389,2015
Air,Oct,SA,Adelaide,Sheep,Slaughter,Malaysia,650,2015
Air,Oct,SA,Adelaide,Cattle,Slaughter,Malaysia,65,2015
Sea,Oct,WA,Fremantle,Cattle,Slaughter,Qatar,100,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,Qatar,60000,2015
Sea,Oct,WA,Fremantle,Sheep,Slaughter,Kuwait,22268,2015
Sea,Oct,WA,Fremantle,Cattle,Breeder,Qatar,352,2015
Air,Oct,NSW,Sydney,Goats,Slaughter,Malaysia,862,2015
Air,Oct,NSW,Sydney,Sheep,Slaughter,Malaysia,166,2015
Air,Oct,NSW,Sydney,Cattle,Breeder,Malaysia,126,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,4060,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,2900,2015
Sea,Nov,WA,Fremantle,Cattle,Feeder,Indonesia,1873,2015
Air,Nov,NSW,Sydney,Sheep,Breeder,Argentina,15,2015
Sea,Nov,WA,Broome,Cattle,Feeder,Indonesia,4105,2015
Air,Nov,NSW,Sydney,Cattle,Breeder,Laos,304,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,2713,2015
Air,Nov,SA,Adelaide,Goats,Slaughter,Malaysia,90,2015
Air,Nov,SA,Adelaide,Sheep,Slaughter,Malaysia,50,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,3047,2015
Air,Nov,NSW,Sydney,Goats,Slaughter,Malaysia,1700,2015
Air,Nov,NSW,Sydney,Cattle,Breeder,Bangladesh,70,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,132,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,136,2015
Air,Nov,SA,Adelaide,Goats,Slaughter,Malaysia,90,2015
Air,Nov,SA,Adelaide,Sheep,Slaughter,Malaysia,46,2015
Air,Nov,WA,Perth,Goats,Slaughter,Malaysia,56,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,113,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,3297,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,168,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,Malaysia,164,2015
Air,Nov,VIC,Melbourne,Goats,Slaughter,Malaysia,275,2015
Air,Nov,VIC,Melbourne,Sheep,Slaughter,Malaysia,627,2015
Sea,Nov,WA,Fremantle,Sheep,Slaughter,Kuwait,6504,2015
Sea,Nov,WA,Fremantle,Sheep,Slaughter,Kuwait,62692,2015
Sea,Nov,WA,Fremantle,Sheep,Slaughter,Oman,5000,2015
Sea,Nov,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,7000,2015
Sea,Nov,QLD,Brisbane,Cattle,Feeder,Japan,600,2015
Sea,Nov,QLD,Brisbane,Cattle,Feeder,Japan,480,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,159,2015
Sea,Nov,WA,Geraldton,Cattle,Slaughter,Malaysia,2437,2015
Sea,Nov,VIC,Portland,Cattle,Breeder,China,4425,2015
Air,Nov,NSW,Sydney,Sheep,Breeder,Argentina,13,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,2011,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,4053,2015
Sea,Nov,QLD,Townsville,Cattle,Feeder,Indonesia,6000,2015
Sea,Nov,QLD,Karumba,Cattle,Feeder,Indonesia,1905,2015
Air,Nov,SA,Adelaide,Goats,Slaughter,Malaysia,60,2015
Air,Nov,SA,Adelaide,Sheep,Slaughter,Malaysia,135,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,132,2015
Sea,Nov,WA,Fremantle,Cattle,Feeder,Israel,4430,2015
Sea,Nov,WA,Fremantle,Sheep,Feeder,Israel,9581,2015
Sea,Nov,WA,Wyndham,Cattle,Slaughter,Vietnam,2085,2015
Sea,Nov,WA,Fremantle,Cattle,Breeder,Vietnam,1059,2015
Sea,Nov,WA,Fremantle,Cattle,Feeder,Vietnam,2710,2015
Sea,Nov,VIC,Portland,Cattle,Breeder,Russia,152,2015
Sea,Nov,VIC,Portland,Cattle,Feeder,Russia,17000,2015
Air,Nov,NSW,Sydney,Sheep,Breeder,New Zealand,5,2015
Sea,Nov,QLD,Townsville,Cattle,Feeder,Indonesia,4127,2015
Air,Nov,SA,Adelaide,Goats,Slaughter,Malaysia,963,2015
Air,Nov,SA,Adelaide,Sheep,Slaughter,Malaysia,1057,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,2841,2015
Sea,Nov,WA,Fremantle,Cattle,Slaughter,Vietnam,4510,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,36,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,3258,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,137,2015
Sea,Nov,WA,Fremantle,Cattle,Feeder,Indonesia,1906,2015
Sea,Nov,QLD,Townsville,Cattle,Breeder,Vietnam,2936,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,110,2015
Air,Nov,WA,Perth,Goats,Slaughter,Malaysia,80,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,2705,2015
Sea,Nov,NT,Darwin,Cattle,Feeder,Indonesia,1127,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,China,241,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,166,2015
Air,Nov,SA,Adelaide,Goats,Slaughter,Malaysia,1532,2015
Air,Nov,SA,Adelaide,Sheep,Slaughter,Malaysia,576,2015
Sea,Nov,VIC,Portland,Cattle,Breeder,China,6196,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,Taiwan,195,2015
Sea,Nov,QLD,Townsville,Cattle,Feeder,Indonesia,6195,2015
Sea,Nov,QLD,Townsville,Cattle,Prod Heifer Indonesia,Indonesia,1033,2015
Sea,Nov,QLD,Townsville,Cattle,Feeder,Vietnam,7029,2015
Sea,Nov,QLD,Townsville,Cattle,Slaughter,Vietnam,2017,2015
Air,Nov,VIC,Melbourne,Buffalo,Breeder,United Arab Emirates,11,2015
Air,Nov,VIC,Melbourne,Camels,Breeder,United Arab Emirates,51,2015
Air,Nov,VIC,Melbourne,Goats,Breeder,United Arab Emirates,66,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,92,2015
Air,Nov,VIC,Melbourne,Sheep,Breeder,United Arab Emirates,185,2015
Air,Nov,WA,Perth,Goats,Slaughter,Malaysia,144,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,54,2015
Air,Nov,VIC,Melbourne,Alpacas,Breeder,New Zealand,52,2015
Air,Nov,NSW,Sydney,Goats,Slaughter,Malaysia,631,2015
Air,Nov,NSW,Sydney,Sheep,Slaughter,Malaysia,126,2015
Air,Nov,VIC,Melbourne,Cattle,Breeder,Malaysia,219,2015
Air,Nov,WA,Perth,Sheep,Slaughter,Malaysia,163,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,China,3700,2015
Air,Dec,NSW,Sydney,Cattle,Breeder,Laos,305,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Philippines,2050,2015
Sea,Dec,WA,Geraldton,Cattle,Feeder,Indonesia,2004,2015
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,3000,2015
Sea,Dec,SA,Port Adelaide,Sheep,Slaughter,Kuwait,26605,2015
Sea,Dec,SA,Port Adelaide,Sheep,Slaughter,United Arab Emirates,4260,2015
Sea,Dec,SA,Port Adelaide,Sheep,Slaughter,Bahrain,7000,2015
Sea,Dec,SA,Port Adelaide,Sheep,Slaughter,Oman,5071,2015
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,130,2015
Air,Dec,NSW,Sydney,Cattle,Breeder,Vietnam,201,2015
Sea,Dec,SA,Port Adelaide,Cattle,Breeder,Pakistan,222,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3095,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,3512,2015
Sea,Dec,WA,Fremantle,Cattle,Feeder,Indonesia,900,2015
Sea,Dec,WA,Fremantle,Cattle,Breeder,Malaysia,120,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Malaysia,724,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Malaysia,324,2015
Air,Dec,NSW,Sydney,Sheep,Breeder,Malaysia,173,2015
Sea,Dec,VIC,Geelong,Cattle,Breeder,China,4245,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,20531,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Qatar,54000,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Qatar,100,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,China,3125,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,5696,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,23236,2015
Air,Dec,VIC,Melbourne,Cattle,Breeder,Malaysia,247,2015
Sea,Dec,WA,Fremantle,Cattle,Breeder,Pakistan,684,2015
Air,Dec,SA,Adelaide,Goats,Slaughter,Malaysia,1584,2015
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,640,2015
Sea,Dec,WA,Geraldton,Cattle,Slaughter,Vietnam,2764,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Sarawak,120,2015
Air,Dec,NSW,Sydney,Sheep,Breeder,Sarawak,66,2015
Air,Dec,NSW,Sydney,Cattle,Breeder,Laos,250,2015
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,114,2015
Sea,Dec,NT,Darwin,Buffalo,Breeder,Indonesia,4,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,3020,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,3685,2015
Air,Dec,SA,Adelaide,Sheep,Slaughter,Malaysia,165,2015
Air,Dec,SA,Adelaide,Cattle,Slaughter,Malaysia,10,2015
Sea,Dec,QLD,Townsville,Cattle,Feeder,Vietnam,3323,2015
Air,Dec,VIC,Melbourne,Cattle,Breeder,Taiwan,208,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Brunei Darussalam,431,2015
Air,Dec,NSW,Sydney,Sheep,Breeder,Brunei Darussalam,821,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,2868,2015
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,132,2015
Air,Dec,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,47,2015
Sea,Dec,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,873,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,790,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Nepal,26,2015
Sea,Dec,NT,Darwin,Cattle,Slaughter,Vietnam,2123,2015
Sea,Dec,QLD,Brisbane,Cattle,Feeder,Japan,630,2015
Sea,Dec,QLD,Brisbane,Cattle,Feeder,Japan,450,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Qatar,100,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Qatar,34000,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,Pakistan,630,2015
Sea,Dec,QLD,Townsville,Cattle,Feeder,Indonesia,2915,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,5628,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,6500,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Kuwait,19696,2015
Sea,Dec,WA,Fremantle,Sheep,Slaughter,Bahrain,6000,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Nepal,24,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,Pakistan,1008,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,Kuwait,869,2015
Air,Dec,NSW,Sydney,Goats,Breeder,Malaysia,515,2015
Air,Dec,NSW,Sydney,Goats,Slaughter,Malaysia,744,2015
Air,Dec,NSW,Sydney,Sheep,Slaughter,Malaysia,221,2015
Sea,Dec,WA,Geraldton,Cattle,Breeder,Vietnam,2872,2015
Sea,Dec,NT,Darwin,Cattle,Slaughter,Vietnam,1314,2015
Sea,Dec,VIC,Portland,Cattle,Breeder,China,2482,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,846,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,16189,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,343,2015
Air,Dec,NSW,Sydney,Goats,Slaughter,Malaysia,1073,2015
Air,Dec,NSW,Sydney,Cattle,Breeder,Malaysia,12,2015
Air,Dec,WA,Perth,Goats,Slaughter,Malaysia,60,2015
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,83,2015
Air,Dec,NSW,Sydney,Cattle,Breeder,Malaysia,77,2015
Sea,Dec,NT,Darwin,Cattle,Feeder,Indonesia,4093,2015
Air,Dec,WA,Perth,Sheep,Slaughter,Malaysia,130,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,2204,2015
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,2238,2015
Sea,Jan,WA,Fremantle,Cattle,Feeder,Vietnam,6096,2016
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Malaysia,2200,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,134,2016
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,2847,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,136,2016
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,151,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,162,2016
Air,Jan,NSW,Sydney,Goats,Breeder,Philippines,128,2016
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,2792,2016
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,120,2016
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Vietnam,5610,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,154,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3167,2016
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,2023,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Turkey,6951,2016
Sea,Jan,NT,Darwin,Cattle,Slaughter,Vietnam,1350,2016
Sea,Jan,WA,Geraldton,Cattle,Slaughter,Vietnam,2063,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,144,2016
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,3822,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,1886,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,147,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,9830,2016
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Vietnam,7839,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Air,Jan,VIC,Melbourne,Alpacas,Breeder,New Zealand,18,2016
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,1236,2016
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,947,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,2559,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Sea,Jan,VIC,Portland,Cattle,Feeder,Israel,4147,2016
Sea,Jan,VIC,Portland,Cattle,Feeder,Russia,8078,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,142,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3082,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3086,2016
Sea,Jan,SA,Port Adelaide,Sheep,Slaughter,Qatar,45000,2016
Sea,Jan,SA,Port Adelaide,Sheep,Slaughter,Kuwait,6451,2016
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,4000,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,124,2016
Air,Jan,NSW,Sydney,Goats,Slaughter,Malaysia,671,2016
Sea,Jan,QLD,Brisbane,Cattle,Feeder,Japan,1080,2016
Air,Jan,NSW,Sydney,Cattle,Breeder,Malaysia,99,2016
Air,Jan,NSW,Sydney,Goats,Breeder,Malaysia,12,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,3111,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Israel,3360,2016
Sea,Jan,WA,Fremantle,Sheep,Feeder,Israel,5898,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Russia,1922,2016
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,1510,2016
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,541,2016
Air,Jan,SA,Adelaide,Cattle,Slaughter,Malaysia,20,2016
Air,Jan,SA,Adelaide,Alpacas,Breeder,Malaysia,13,2016
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Qatar,100,2016
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Qatar,9000,2016
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Kuwait,27184,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,2025,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,140,2016
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,1374,2016
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,699,2016
Air,Jan,NSW,Sydney,Goats,Breeder,Nepal,30,2016
Air,Jan,NSW,Sydney,Sheep,Breeder,Uruguay,23,2016
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,2887,2016
Air,Jan,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,2880,2016
Sea,Jan,NT,Darwin,Cattle,Slaughter,Vietnam,1250,2016
Air,Jan,NSW,Sydney,Goats,Breeder,Nepal,16,2016
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Malaysia,683,2016
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Malaysia,2989,2016
Sea,Jan,WA,Fremantle,Sheep,Breeder,Malaysia,363,2016
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,4094,2016
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,3836,2016
Air,Feb,WA,Perth,Sheep,Slaughter,Malaysia,165,2016
Sea,Feb,QLD,Townsville,Cattle,Feeder,Indonesia,4110,2016
Sea,Feb,SA,Port Adelaide,Cattle,Slaughter,Vietnam,4604,2016
Sea,Feb,SA,Port Adelaide,Cattle,Slaughter,Vietnam,1758,2016
